http://asmeurersympy.wordpress.com/2009/05/08/my-gsoc-proposal/,http://asmeurer.github.io/blog/old_blog/posts/2009/05/08/my-gsoc-proposal.html
http://asmeurersympy.wordpress.com/2011/06/24/import_module-the-hopefully-last-fix-for-0-7-0/,http://asmeurer.github.io/blog/old_blog/posts/2011/06/24/import_module-the-hopefully-last-fix-for-0-7-0.html
http://asmeurersympy.wordpress.com/2010/06/04/pudb-a-better-python-debugger/,http://asmeurer.github.io/blog/old_blog/posts/2010/06/04/pudb-a-better-python-debugger.html
http://asmeurersympy.wordpress.com/2009/05/25/patch-problems-and-updates/,http://asmeurer.github.io/blog/old_blog/posts/2009/05/25/patch-problems-and-updates.html
http://asmeurersympy.wordpress.com/2010/08/14/the-risch-algorithm-part-3-liouvilles-theorem/,http://asmeurer.github.io/blog/old_blog/posts/2010/08/14/the-risch-algorithm-part-3-liouvilles-theorem.html
http://asmeurersympy.wordpress.com/2010/06/04/update-for-this-week/,http://asmeurer.github.io/blog/old_blog/posts/2010/06/04/update-for-this-week.html
http://asmeurersympy.wordpress.com/2009/08/10/homogeneous-coefficients-corner-case/,http://asmeurer.github.io/blog/old_blog/posts/2009/08/10/homogeneous-coefficients-corner-case.html
http://asmeurersympy.wordpress.com/2009/06/21/refactoring-expand/,http://asmeurer.github.io/blog/old_blog/posts/2009/06/21/refactoring-expand.html
http://asmeurersympy.wordpress.com/2013/07/07/automating-the-sympy-release-process/,http://asmeurer.github.io/blog/old_blog/posts/2013/07/07/automating-the-sympy-release-process.html
http://asmeurersympy.wordpress.com/2012/01/01/2011-in-review/,http://asmeurer.github.io/blog/old_blog/posts/2012/01/01/2011-in-review.html
http://asmeurersympy.wordpress.com/?p=742,http://asmeurer.github.io/blog/old_blog/posts/742.html
http://asmeurersympy.wordpress.com/?p=954,http://asmeurer.github.io/blog/old_blog/posts/954.html
http://asmeurersympy.wordpress.com/2009/06/05/git-stash/,http://asmeurer.github.io/blog/old_blog/posts/2009/06/05/git-stash.html
http://asmeurersympy.wordpress.com/about/,http://asmeurer.github.io/blog/old_blog/stories/about.html
http://asmeurersympy.wordpress.com/2012/08/21/sympy-live-sphinx-extension/,http://asmeurer.github.io/blog/old_blog/posts/2012/08/21/sympy-live-sphinx-extension.html
http://asmeurersympy.wordpress.com/2010/08/05/prototype-risch_integrate-function-ready-for-testing/,http://asmeurer.github.io/blog/old_blog/posts/2010/08/05/prototype-risch_integrate-function-ready-for-testing.html
http://asmeurersympy.wordpress.com/2009/05/30/just-finished-a-new-bit/,http://asmeurer.github.io/blog/old_blog/posts/2009/05/30/just-finished-a-new-bit.html
http://asmeurersympy.wordpress.com/2010/12/27/major-api-change-for-the-risch-algorithm-functions/,http://asmeurer.github.io/blog/old_blog/posts/2010/12/27/major-api-change-for-the-risch-algorithm-functions.html
http://asmeurersympy.wordpress.com/2010/07/24/the-risch-algorithm-part-2-elementary-functions/,http://asmeurer.github.io/blog/old_blog/posts/2010/07/24/the-risch-algorithm-part-2-elementary-functions.html
http://asmeurersympy.wordpress.com/?p=156,http://asmeurer.github.io/blog/old_blog/posts/156.html
http://asmeurersympy.wordpress.com/2009/07/13/meeting-ondrej-in-los-alamos/,http://asmeurer.github.io/blog/old_blog/posts/2009/07/13/meeting-ondrej-in-los-alamos.html
http://asmeurersympy.wordpress.com/2012/12/30/2012-in-review/,http://asmeurer.github.io/blog/old_blog/posts/2012/12/30/2012-in-review.html
http://asmeurersympy.wordpress.com/2012/01/13/vim-vs-emacs-part-3/,http://asmeurer.github.io/blog/old_blog/posts/2012/01/13/vim-vs-emacs-part-3.html
http://asmeurersympy.wordpress.com/2011/06/05/nondeterminism/,http://asmeurer.github.io/blog/old_blog/posts/2011/06/05/nondeterminism.html
http://asmeurersympy.wordpress.com/2012/08/31/isympy-i-a-saner-interactive-environment/,http://asmeurer.github.io/blog/old_blog/posts/2012/08/31/isympy-i-a-saner-interactive-environment.html
http://asmeurersympy.wordpress.com/2009/11/13/how-to-get-both-32-bit/,http://asmeurer.github.io/blog/old_blog/posts/2009/11/13/how-to-get-both-32-bit.html
http://asmeurersympy.wordpress.com/2012/07/09/emacs-7-months-later/,http://asmeurer.github.io/blog/old_blog/posts/2012/07/09/emacs-7-months-later.html
http://asmeurersympy.wordpress.com/2009/05/16/work-started-exact-differential-equations/,http://asmeurer.github.io/blog/old_blog/posts/2009/05/16/work-started-exact-differential-equations.html
